TIME             CONTAINER_ID  IMAGE            UID    COMM             PID/host        TID/host        RET              EVENT                     ARGS
03:36:12:078395  1cdeb56b485d  deploy-vuln-app: 0      python           1      /43819   1      /43819   132884184203264  mmap                      addr: 0x0, length: 32768, prot: PROT_READ|PROT_WRITE, flags: 34, fd: -1, off: 0
03:36:12:078413  1cdeb56b485d  deploy-vuln-app: 0      python           1      /43819   1      /43819   132884176265216  mmap                      addr: 0x0, length: 1060864, prot: PROT_NONE, flags: 34, fd: -1, off: 0
03:36:12:078425  1cdeb56b485d  deploy-vuln-app: 0      python           1      /43819   1      /43819   503              clone                     flags: CLONE_VM|CLONE_FS|CLONE_FILES|CLONE_SIGHAND|CLONE_THREAD|CLONE_SYSVSEM|CLONE_SETTLS|CLONE_PARENT_SETTID|CLONE_CHILD_CLEARTID|CLONE_DETACHED, stack: 0x78db822f8a68, parent_tid: 0x78db822f8b68, child_tid: 0x78db84cc3f90, tls: 132884177324856
03:36:12:078425  1cdeb56b485d  deploy-vuln-app: 0      python           1      /43819   503    /86925   0                clone                     flags: CLONE_VM|CLONE_FS|CLONE_FILES|CLONE_SIGHAND|CLONE_THREAD|CLONE_SYSVSEM|CLONE_SETTLS|CLONE_PARENT_SETTID|CLONE_CHILD_CLEARTID|CLONE_DETACHED, stack: 0x78db822f8a68, parent_tid: 0x78db822f8b68, child_tid: 0x78db84cc3f90, tls: 132884177324856
03:36:12:078498  1cdeb56b485d  deploy-vuln-app: 0      python           1      /43819   503    /86925   132884184186880  mmap                      addr: 0x0, length: 16384, prot: PROT_READ|PROT_WRITE, flags: 34, fd: -1, off: 0
03:36:12:078536  1cdeb56b485d  deploy-vuln-app: 0      Thread-498 (pro  1      /43819   503    /86925   132884176130048  mmap                      addr: 0x0, length: 131092, prot: PROT_READ|PROT_WRITE, flags: 34, fd: -1, off: 0
03:36:12:078569  1cdeb56b485d  deploy-vuln-app: 0      Thread-498 (pro  1      /43819   503    /86925   153              recvfrom                  sockfd: 4, buf: 0x78db821d5f40, len: 131072, flags: 0, src_addr: map[sa_family:AF_UNSPEC], addrlen: 0x0
03:36:12:078915  1cdeb56b485d  deploy-vuln-app: 0      Thread-498 (pro  1      /43819   503    /86925   132884184137728  mmap                      addr: 0x0, length: 49152, prot: PROT_READ|PROT_WRITE, flags: 34, fd: -1, off: 0
03:36:12:079003  1cdeb56b485d  deploy-vuln-app: 0      Thread-498 (pro  1      /43819   503    /86925   132884174991360  mmap                      addr: 0x0, length: 90112, prot: PROT_READ|PROT_WRITE, flags: 34, fd: -1, off: 0
03:36:12:080715  1cdeb56b485d  deploy-vuln-app: 0      Thread-498 (pro  1      /43819   503    /86925   0                close                     fd: 7
03:36:12:083031  1cdeb56b485d  deploy-vuln-app: 0      Thread-498 (pro  1      /43819   503    /86925   0                close                     fd: 6
03:36:12:083127  1cdeb56b485d  deploy-vuln-app: 0      Thread-498 (pro  1      /43819   503    /86925   0                close                     fd: 5
03:36:12:083398  1cdeb56b485d  deploy-vuln-app: 0      Thread-498 (pro  1      /43819   503    /86925   70               write                     fd: 2, buf: 0x78db842437e0, count: 70
03:36:12:083475  1cdeb56b485d  deploy-vuln-app: 0      Thread-498 (pro  1      /43819   503    /86925   166              sendto                    sockfd: 4, buf: 0x78db824c2ea0, len: 166, flags: 0, dest_addr: map[sa_family:AF_UNSPEC], addrlen: 0
03:36:12:083526  1cdeb56b485d  deploy-vuln-app: 0      Thread-498 (pro  1      /43819   503    /86925   182              sendto                    sockfd: 4, buf: 0x78db8211d9b0, len: 182, flags: 0, dest_addr: map[sa_family:AF_UNSPEC], addrlen: 0
03:36:12:084572  1cdeb56b485d  deploy-vuln-app: 0      Thread-498 (pro  1      /43819   503    /86925   132884165079040  mmap                      addr: 0x0, length: 10000053, prot: PROT_READ|PROT_WRITE, flags: 34, fd: -1, off: 0
03:36:12:084636  1cdeb56b485d  deploy-vuln-app: 0      Thread-498 (pro  1      /43819   503    /86925   0                recvfrom                  sockfd: 4, buf: 0x78db8174b640, len: 9961472, flags: 0, src_addr: map[sa_family:AF_UNSPEC], addrlen: 0x0
03:36:12:084711  1cdeb56b485d  deploy-vuln-app: 0      Thread-498 (pro  1      /43819   503    /86925   0                close                     fd: 5
03:36:12:084794  1cdeb56b485d  deploy-vuln-app: 0      Thread-498 (pro  1      /43819   503    /86925   0                close                     fd: 4
03:36:12:668814  1cdeb56b485d  deploy-vuln-app: 0      python           1      /43819   1      /43819   132884184203264  mmap                      addr: 0x0, length: 32768, prot: PROT_READ|PROT_WRITE, flags: 34, fd: -1, off: 0
03:36:12:668845  1cdeb56b485d  deploy-vuln-app: 0      python           1      /43819   1      /43819   132884176265216  mmap                      addr: 0x0, length: 1060864, prot: PROT_NONE, flags: 34, fd: -1, off: 0
03:36:12:668860  1cdeb56b485d  deploy-vuln-app: 0      python           1      /43819   1      /43819   504              clone                     flags: CLONE_VM|CLONE_FS|CLONE_FILES|CLONE_SIGHAND|CLONE_THREAD|CLONE_SYSVSEM|CLONE_SETTLS|CLONE_PARENT_SETTID|CLONE_CHILD_CLEARTID|CLONE_DETACHED, stack: 0x78db822f8a68, parent_tid: 0x78db822f8b68, child_tid: 0x78db84cc3f90, tls: 132884177324856
03:36:12:668860  1cdeb56b485d  deploy-vuln-app: 0      python           1      /43819   504    /86927   0                clone                     flags: CLONE_VM|CLONE_FS|CLONE_FILES|CLONE_SIGHAND|CLONE_THREAD|CLONE_SYSVSEM|CLONE_SETTLS|CLONE_PARENT_SETTID|CLONE_CHILD_CLEARTID|CLONE_DETACHED, stack: 0x78db822f8a68, parent_tid: 0x78db822f8b68, child_tid: 0x78db84cc3f90, tls: 132884177324856
03:36:12:668933  1cdeb56b485d  deploy-vuln-app: 0      python           1      /43819   504    /86927   132884184186880  mmap                      addr: 0x0, length: 16384, prot: PROT_READ|PROT_WRITE, flags: 34, fd: -1, off: 0
03:36:12:669008  1cdeb56b485d  deploy-vuln-app: 0      Thread-499 (pro  1      /43819   504    /86927   132884176130048  mmap                      addr: 0x0, length: 131092, prot: PROT_READ|PROT_WRITE, flags: 34, fd: -1, off: 0
03:36:12:669044  1cdeb56b485d  deploy-vuln-app: 0      Thread-499 (pro  1      /43819   504    /86927   150              recvfrom                  sockfd: 4, buf: 0x78db821d5f90, len: 131072, flags: 0, src_addr: map[sa_family:AF_UNSPEC], addrlen: 0x0
03:36:12:669480  1cdeb56b485d  deploy-vuln-app: 0      Thread-499 (pro  1      /43819   504    /86927   67               write                     fd: 2, buf: 0x78db842437e0, count: 67
03:36:12:669548  1cdeb56b485d  deploy-vuln-app: 0      Thread-499 (pro  1      /43819   504    /86927   165              sendto                    sockfd: 4, buf: 0x78db824c2ea0, len: 165, flags: 0, dest_addr: map[sa_family:AF_UNSPEC], addrlen: 0
03:36:12:669614  1cdeb56b485d  deploy-vuln-app: 0      Thread-499 (pro  1      /43819   504    /86927   32               sendto                    sockfd: 4, buf: 0x78db825554a0, len: 32, flags: 0, dest_addr: map[sa_family:AF_UNSPEC], addrlen: 0
03:36:12:670636  1cdeb56b485d  deploy-vuln-app: 0      Thread-499 (pro  1      /43819   504    /86927   132884165079040  mmap                      addr: 0x0, length: 10000053, prot: PROT_READ|PROT_WRITE, flags: 34, fd: -1, off: 0
03:36:12:670673  1cdeb56b485d  deploy-vuln-app: 0      Thread-499 (pro  1      /43819   504    /86927   0                recvfrom                  sockfd: 4, buf: 0x78db8174b670, len: 9961472, flags: 0, src_addr: map[sa_family:AF_UNSPEC], addrlen: 0x0
03:36:12:670696  1cdeb56b485d  deploy-vuln-app: 0      Thread-499 (pro  1      /43819   504    /86927   0                close                     fd: 5
03:36:12:670779  1cdeb56b485d  deploy-vuln-app: 0      Thread-499 (pro  1      /43819   504    /86927   0                close                     fd: 4
03:36:12:673710  1cdeb56b485d  deploy-vuln-app: 0      python           1      /43819   1      /43819   132884184203264  mmap                      addr: 0x0, length: 32768, prot: PROT_READ|PROT_WRITE, flags: 34, fd: -1, off: 0
03:36:12:673737  1cdeb56b485d  deploy-vuln-app: 0      python           1      /43819   1      /43819   132884176265216  mmap                      addr: 0x0, length: 1060864, prot: PROT_NONE, flags: 34, fd: -1, off: 0
03:36:12:673749  1cdeb56b485d  deploy-vuln-app: 0      python           1      /43819   1      /43819   505              clone                     flags: CLONE_VM|CLONE_FS|CLONE_FILES|CLONE_SIGHAND|CLONE_THREAD|CLONE_SYSVSEM|CLONE_SETTLS|CLONE_PARENT_SETTID|CLONE_CHILD_CLEARTID|CLONE_DETACHED, stack: 0x78db822f8a68, parent_tid: 0x78db822f8b68, child_tid: 0x78db84cc3f90, tls: 132884177324856
03:36:12:673749  1cdeb56b485d  deploy-vuln-app: 0      python           1      /43819   505    /86929   0                clone                     flags: CLONE_VM|CLONE_FS|CLONE_FILES|CLONE_SIGHAND|CLONE_THREAD|CLONE_SYSVSEM|CLONE_SETTLS|CLONE_PARENT_SETTID|CLONE_CHILD_CLEARTID|CLONE_DETACHED, stack: 0x78db822f8a68, parent_tid: 0x78db822f8b68, child_tid: 0x78db84cc3f90, tls: 132884177324856
03:36:12:673793  1cdeb56b485d  deploy-vuln-app: 0      python           1      /43819   505    /86929   132884184186880  mmap                      addr: 0x0, length: 16384, prot: PROT_READ|PROT_WRITE, flags: 34, fd: -1, off: 0
03:36:12:673890  1cdeb56b485d  deploy-vuln-app: 0      Thread-500 (pro  1      /43819   505    /86929   132884176130048  mmap                      addr: 0x0, length: 131092, prot: PROT_READ|PROT_WRITE, flags: 34, fd: -1, off: 0
03:36:12:673924  1cdeb56b485d  deploy-vuln-app: 0      Thread-500 (pro  1      /43819   505    /86929   153              recvfrom                  sockfd: 4, buf: 0x78db821d5fc0, len: 131072, flags: 0, src_addr: map[sa_family:AF_UNSPEC], addrlen: 0x0
03:36:12:674341  1cdeb56b485d  deploy-vuln-app: 0      Thread-500 (pro  1      /43819   505    /86929   132884184137728  mmap                      addr: 0x0, length: 49152, prot: PROT_READ|PROT_WRITE, flags: 34, fd: -1, off: 0
03:36:12:674436  1cdeb56b485d  deploy-vuln-app: 0      Thread-500 (pro  1      /43819   505    /86929   132884174991360  mmap                      addr: 0x0, length: 90112, prot: PROT_READ|PROT_WRITE, flags: 34, fd: -1, off: 0
03:36:12:676931  1cdeb56b485d  deploy-vuln-app: 0      Thread-500 (pro  1      /43819   505    /86929   0                close                     fd: 7
03:36:12:679255  1cdeb56b485d  deploy-vuln-app: 0      Thread-500 (pro  1      /43819   505    /86929   0                close                     fd: 6
03:36:12:679378  1cdeb56b485d  deploy-vuln-app: 0      Thread-500 (pro  1      /43819   505    /86929   0                close                     fd: 5
03:36:12:679802  1cdeb56b485d  deploy-vuln-app: 0      Thread-500 (pro  1      /43819   505    /86929   70               write                     fd: 2, buf: 0x78db842437e0, count: 70
03:36:12:679892  1cdeb56b485d  deploy-vuln-app: 0      Thread-500 (pro  1      /43819   505    /86929   166              sendto                    sockfd: 4, buf: 0x78db824c2ea0, len: 166, flags: 0, dest_addr: map[sa_family:AF_UNSPEC], addrlen: 0
03:36:12:679985  1cdeb56b485d  deploy-vuln-app: 0      Thread-500 (pro  1      /43819   505    /86929   182              sendto                    sockfd: 4, buf: 0x78db8211db70, len: 182, flags: 0, dest_addr: map[sa_family:AF_UNSPEC], addrlen: 0
03:36:12:681169  1cdeb56b485d  deploy-vuln-app: 0      Thread-500 (pro  1      /43819   505    /86929   132884165079040  mmap                      addr: 0x0, length: 10000053, prot: PROT_READ|PROT_WRITE, flags: 34, fd: -1, off: 0
03:36:12:681213  1cdeb56b485d  deploy-vuln-app: 0      Thread-500 (pro  1      /43819   505    /86929   0                recvfrom                  sockfd: 4, buf: 0x78db8174b6c0, len: 9961472, flags: 0, src_addr: map[sa_family:AF_UNSPEC], addrlen: 0x0
03:36:12:681276  1cdeb56b485d  deploy-vuln-app: 0      Thread-500 (pro  1      /43819   505    /86929   0                close                     fd: 5
03:36:12:681361  1cdeb56b485d  deploy-vuln-app: 0      Thread-500 (pro  1      /43819   505    /86929   0                close                     fd: 4
03:36:12:684480  1cdeb56b485d  deploy-vuln-app: 0      python           1      /43819   1      /43819   132884184203264  mmap                      addr: 0x0, length: 32768, prot: PROT_READ|PROT_WRITE, flags: 34, fd: -1, off: 0
03:36:12:684515  1cdeb56b485d  deploy-vuln-app: 0      python           1      /43819   1      /43819   132884176265216  mmap                      addr: 0x0, length: 1060864, prot: PROT_NONE, flags: 34, fd: -1, off: 0
03:36:12:684529  1cdeb56b485d  deploy-vuln-app: 0      python           1      /43819   1      /43819   506              clone                     flags: CLONE_VM|CLONE_FS|CLONE_FILES|CLONE_SIGHAND|CLONE_THREAD|CLONE_SYSVSEM|CLONE_SETTLS|CLONE_PARENT_SETTID|CLONE_CHILD_CLEARTID|CLONE_DETACHED, stack: 0x78db822f8a68, parent_tid: 0x78db822f8b68, child_tid: 0x78db84cc3f90, tls: 132884177324856
03:36:12:684529  1cdeb56b485d  deploy-vuln-app: 0      python           1      /43819   506    /86931   0                clone                     flags: CLONE_VM|CLONE_FS|CLONE_FILES|CLONE_SIGHAND|CLONE_THREAD|CLONE_SYSVSEM|CLONE_SETTLS|CLONE_PARENT_SETTID|CLONE_CHILD_CLEARTID|CLONE_DETACHED, stack: 0x78db822f8a68, parent_tid: 0x78db822f8b68, child_tid: 0x78db84cc3f90, tls: 132884177324856
03:36:12:684587  1cdeb56b485d  deploy-vuln-app: 0      python           1      /43819   506    /86931   132884184186880  mmap                      addr: 0x0, length: 16384, prot: PROT_READ|PROT_WRITE, flags: 34, fd: -1, off: 0
03:36:12:684679  1cdeb56b485d  deploy-vuln-app: 0      Thread-501 (pro  1      /43819   506    /86931   132884176130048  mmap                      addr: 0x0, length: 131092, prot: PROT_READ|PROT_WRITE, flags: 34, fd: -1, off: 0
03:36:12:684713  1cdeb56b485d  deploy-vuln-app: 0      Thread-501 (pro  1      /43819   506    /86931   176              recvfrom                  sockfd: 4, buf: 0x78db821d5010, len: 131072, flags: 0, src_addr: map[sa_family:AF_UNSPEC], addrlen: 0x0
03:36:12:685257  1cdeb56b485d  deploy-vuln-app: 0      Thread-501 (pro  1      /43819   506    /86931   132884184137728  mmap                      addr: 0x0, length: 49152, prot: PROT_READ|PROT_WRITE, flags: 34, fd: -1, off: 0
03:36:12:685336  1cdeb56b485d  deploy-vuln-app: 0      Thread-501 (pro  1      /43819   506    /86931   132884174991360  mmap                      addr: 0x0, length: 90112, prot: PROT_READ|PROT_WRITE, flags: 34, fd: -1, off: 0
03:36:12:685459  1cdeb56b485d  deploy-vuln-app: 0      Thread-501 (pro  1      /43819   506    /86931   132884204376064  mmap                      addr: 0x0, length: 8192, prot: PROT_READ|PROT_WRITE, flags: 34, fd: -1, off: 0
03:36:12:685469  1cdeb56b485d  deploy-vuln-app: 0      Thread-501 (pro  1      /43819   506    /86931   132884174974976  mmap                      addr: 0x0, length: 16384, prot: PROT_READ|PROT_WRITE, flags: 34, fd: -1, off: 0
03:36:12:685485  1cdeb56b485d  deploy-vuln-app: 0      Thread-501 (pro  1      /43819   506    /86931   132884174884864  mmap                      addr: 0x0, length: 90112, prot: PROT_READ|PROT_WRITE, flags: 34, fd: -1, off: 0
03:36:12:685620  1cdeb56b485d  deploy-vuln-app: 0      Thread-501 (pro  1      /43819   506    /86931   0                close                     fd: 5
03:36:12:685747  1cdeb56b485d  deploy-vuln-app: 0      Thread-501 (pro  1      /43819   506    /86931   132884184137728  mmap                      addr: 0x0, length: 49152, prot: PROT_READ|PROT_WRITE, flags: 34, fd: -1, off: 0
03:36:12:685837  1cdeb56b485d  deploy-vuln-app: 0      Thread-501 (pro  1      /43819   506    /86931   132884174991360  mmap                      addr: 0x0, length: 90112, prot: PROT_READ|PROT_WRITE, flags: 34, fd: -1, off: 0
03:36:12:687724  1cdeb56b485d  deploy-vuln-app: 0      Thread-501 (pro  1      /43819   506    /86931   0                close                     fd: 7
03:36:12:689514  1cdeb56b485d  deploy-vuln-app: 0      Thread-501 (pro  1      /43819   506    /86931   0                close                     fd: 6
03:36:12:689623  1cdeb56b485d  deploy-vuln-app: 0      Thread-501 (pro  1      /43819   506    /86931   0                close                     fd: 5
03:36:12:689975  1cdeb56b485d  deploy-vuln-app: 0      Thread-501 (pro  1      /43819   506    /86931   93               write                     fd: 2, buf: 0x78db842437e0, count: 93
03:36:12:690066  1cdeb56b485d  deploy-vuln-app: 0      Thread-501 (pro  1      /43819   506    /86931   165              sendto                    sockfd: 4, buf: 0x78db824c2ea0, len: 165, flags: 0, dest_addr: map[sa_family:AF_UNSPEC], addrlen: 0
03:36:12:690150  1cdeb56b485d  deploy-vuln-app: 0      Thread-501 (pro  1      /43819   506    /86931   33               sendto                    sockfd: 4, buf: 0x78db82554b90, len: 33, flags: 0, dest_addr: map[sa_family:AF_UNSPEC], addrlen: 0
03:36:12:691347  1cdeb56b485d  deploy-vuln-app: 0      Thread-501 (pro  1      /43819   506    /86931   132884165079040  mmap                      addr: 0x0, length: 10000053, prot: PROT_READ|PROT_WRITE, flags: 34, fd: -1, off: 0
